,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.01988977819055944,1.993883069415356e-06,1127.1689569468372,4470.786246224548,2233.8346577649118,50580.659699572374,1.73982152773533e-05,6.78765710304674e-10,24.068497675404974,73.37571636642973,1323.4637920673076,141.17386855381417,-20.66817922806141,14443.581363210333,0.16491492410640876,0.0860766826631416,0.21009270896158824,0.08825403400925484,0.1547513974687804,0.059385338314792875,0
1,0.04183995863970588,4.393179936392495e-06,1819.9495467868346,30154.12897972144,2702.39229350556,91188.53028759216,3.7504854844883084e-05,1.099009439009535e-09,21.480389424002087,69.15320659916999,2188.4067670036766,225592.44511622458,-19.095695999003027,11897.383746643029,0.11785339966421224,0.07660913149234902,0.19047388807581303,0.09419390956756084,0.14349233434056088,0.06274328331883004,0
2,0.08387890625,5.010446166992188e-05,3570.6053254156714,56082.07020284613,3696.071409933987,45629.54084954294,0.00016910994600038975,1.0348070844656831e-08,20.938718338468103,79.1117660452066,6636.01640625,1494033.0379403683,-19.254192216730576,7748.494740790394,0.11159478808914734,0.07572031253869337,0.1998981104135983,0.09403809260762733,0.1476464511862184,0.061533858785448946,0
3,0.03296609526699029,6.3602858500337314e-06,2205.9543504757553,7198.682558737323,3573.117237159855,10168.21307483277,0.0005999361164867878,5.365028865611521e-09,23.798819533913562,39.64293432447528,3233.5344925667478,71497.44971981256,-27.073382829559534,13222.862573131544,0.30043680812784423,0.10410830872243673,0.2921877904745903,0.07740750669908475,0.19226613835475662,0.046367065375482935,0
4,0.022191097861842105,1.4549477278690916e-06,1203.1793315977116,13631.145253742245,2018.4487561253682,70368.80014307862,1.4159295460558496e-05,6.650737738311818e-10,23.79272930846582,93.23037145729587,1490.3243215460527,2078.2059777806667,-17.790101321311013,13434.916414081428,0.15667664719302532,0.07882340166586015,0.215295769773173,0.08887024051125623,0.15825257992871364,0.05828945427923943,0
5,0.0441634807180851,6.944323370354882e-06,2431.303007016866,12002.693248579331,3369.949003684052,9578.184581076363,5.888647137908265e-05,5.102796518663411e-10,23.108614755764144,84.0696331877714,3937.369099069149,334815.1624057022,-18.89209279991363,10853.097215497339,0.11628127669098304,0.07633980666162417,0.18901042413810173,0.09521571165317741,0.14336329421088906,0.0627802992063354,0
6,0.026614498782467532,2.972258144616075e-05,1680.5454778559924,4765.1891689266,3430.0556520632176,28746.5050386382,0.00013521831715479493,3.418348659689485e-10,24.911000322885528,65.67253999407637,2156.9557883522725,17359.685188482617,-28.386978496553777,16534.99557846956,0.17378942725872967,0.08205112999219319,0.20808275011388594,0.09067252556044135,0.1449754142785589,0.06231546258809354,0
7,0.03881555316091954,1.70174607639663e-05,1544.0249060925298,3950.89999808147,2139.8825987631562,24639.517097853157,7.840996840968728e-05,5.307254191677657e-09,25.373179834040645,30.050737876997026,1989.8412244073277,7035.203754689266,-17.880694191150805,6013.248300129636,0.1988118713713506,0.07475776125231283,0.2565097682176205,0.07830850859678382,0.16554723899006815,0.0559274449960986,0
8,0.04693027712264151,8.683477953771289e-06,1919.7833828729613,15462.291238680864,2416.377069080311,25742.745521100886,2.7427979148342274e-05,1.5326432345474927e-09,22.625911693747597,98.86670019411106,2156.976894162736,115915.08727346963,-24.94214339758577,12939.266700116004,0.11465633333538756,0.07630837284314937,0.18438907163199558,0.09634006961364643,0.14308694701326108,0.06285945892775754,0
9,0.12294735270700637,0.005647527909896947,4462.726190577054,1908932.4678125593,4003.353569352547,241031.17079160752,0.0068719880655407906,0.0004636766389012337,22.34440881849548,83.80616323940778,8371.478465863853,5279316.535401505,-17.078219643687856,5312.705322171235,0.1362713859823288,0.0836706943930763,0.23614858424888693,0.10464888898416938,0.162175972344695,0.05703228732738606,0
10,0.04242259837962963,5.92356029034315e-06,1453.9984985976967,1744.130929199219,2187.9843060089906,9292.27874868619,6.291626050369814e-05,1.424505735592163e-09,23.781093044210063,44.92967967581799,2488.6002604166665,4997.707324557835,-26.3057170409155,8501.269237527582,0.16810469682047918,0.08390417237116661,0.21482276129030412,0.08895750893616729,0.1555984059363802,0.05912246940339077,0
11,0.04247416834677419,0.0001681942696625931,1631.11721559441,18443.365374042027,2244.3064159439195,17961.730576126894,7.459611515514553e-05,5.936074409795822e-10,24.113713908130556,27.21524231576795,2371.1529737903224,44943.67073388551,-20.377141763137963,7335.794433919286,0.2777588760942512,0.09606318934732216,0.2655439943295965,0.08088783019826058,0.1842502637220705,0.0493851736516808,0
